workspace_id,project_id,study_id,study_date_created,study_date_created_parsed,study_date_published,study_date_published_parsed,study_name,study_name_internal,study_completion_code,study_completion_option,study_completion_option_id,study_status,study_type,study_share_id,study_participant_eligible_count,study_participant_pool_total,study_number_of_submissions,study_places_taken,study_places_total_available,study_places_total_cost,study_fees_per_submission,study_fees_percentage,study_fees_percentage_service_margin,study_fees_percentage_vat,study_fees_discount_from_coupon,study_fees_stars_remaining,study_receipt,study_currency_code,study_reward,study_reward_average_per_hour,study_reward_average_per_hour_without_adjustment,study_reward_level_below_original_estimate,study_reward_level_below_prolific_min,study_reward_has_had_adjustment,study_time_allowed_maximum,study_time_average_taken,study_time_completion_estimated,study_time_allowed_maximum,study_is_reallocated,study_is_underpaying,study_privacy_notice,study_device_compatibility,study_peripheral_requirements,study_url_external,submission_id,submission_status,submission_study_code,submission_date_started,submission_date_started_parsed,submission_date_completed,submission_date_completed_parsed,submission_is_complete,submission_time_elapsed_seconds,submission_reward,submission_star_awarded,participant_id,participant_ip,participant_date_birth,participant_ethnicity_simplified,participant_sex
62a884ef8159289c6fa21dee,62e3a5aec0202351838e8e0a,6303790e0569ab25a565c4ef,2022-08-22T12:39:42.817000Z,2022-08-22 12:39:42.817000 00:00,2022-08-22T12:40:37.509000Z,2022-08-22 12:40:37.509000 00:00,Multidimensional Misinformation Assessment,FakeNewsMultidimensional_V4-Prolific-1,CU2SMWI9,code,url_parameters,COMPLETED,SINGLE,63037912a6bfc71621ed0d33,33913,123351,354,200,201,80397.99,0.0,0.333333,0.25,0.0,0.0,1.0,,GBP,300.0,655.34,655.34,True,False,False,67.0,27.0,20.0,67.0,False,False,None,desktop,,https://crowdsourcing-deploy-us.s3.us-east-2.amazonaws.com/FakeNewsMultidimensional/V4-Prolific-1/index.html?workerID={{%PROLIFIC_PID%}}&studyID={{%STUDY_ID%}}&sessionID={{%SESSION_ID%}}&platform=prolific,6304c5021281dff7d3ba04ba,RETURNED,,2022-08-23T12:16:03.806000Z,2022-08-23 12:16:03.806000 00:00,,,False,,30000.0,0.0,62f39dbe725e3c5cb274037b,45.20.169.163,18-27,white,male
62a884ef8159289c6fa21dee,62e3a5aec0202351838e8e0a,6303790e0569ab25a565c4ef,2022-08-22T12:39:42.817000Z,2022-08-22 12:39:42.817000 00:00,2022-08-22T12:40:37.509000Z,2022-08-22 12:40:37.509000 00:00,Multidimensional Misinformation Assessment,FakeNewsMultidimensional_V4-Prolific-1,CU2SMWI9,code,url_parameters,COMPLETED,SINGLE,63037912a6bfc71621ed0d33,33913,123351,354,200,201,80397.99,0.0,0.333333,0.25,0.0,0.0,1.0,,GBP,300.0,655.34,655.34,True,False,False,67.0,27.0,20.0,67.0,False,False,None,desktop,,https://crowdsourcing-deploy-us.s3.us-east-2.amazonaws.com/FakeNewsMultidimensional/V4-Prolific-1/index.html?workerID={{%PROLIFIC_PID%}}&studyID={{%STUDY_ID%}}&sessionID={{%SESSION_ID%}}&platform=prolific,6304c537d32d81bb59da6e27,APPROVED,CU2SMWI9,2022-08-23T12:18:20.296000Z,2022-08-23 12:18:20.296000 00:00,2022-08-23T12:46:08.509000Z,2022-08-23 12:46:08.509000 00:00,True,1668.0,30000.0,0.0,62711f17fc06135fb32b6e6b,104.12.31.13,28-37,white,female
62a884ef8159289c6fa21dee,62e3a5aec0202351838e8e0a,6303790e0569ab25a565c4ef,2022-08-22T12:39:42.817000Z,2022-08-22 12:39:42.817000 00:00,2022-08-22T12:40:37.509000Z,2022-08-22 12:40:37.509000 00:00,Multidimensional Misinformation Assessment,FakeNewsMultidimensional_V4-Prolific-1,CU2SMWI9,code,url_parameters,COMPLETED,SINGLE,63037912a6bfc71621ed0d33,33913,123351,354,200,201,80397.99,0.0,0.333333,0.25,0.0,0.0,1.0,,GBP,300.0,655.34,655.34,True,False,False,67.0,27.0,20.0,67.0,False,False,None,desktop,,https://crowdsourcing-deploy-us.s3.us-east-2.amazonaws.com/FakeNewsMultidimensional/V4-Prolific-1/index.html?workerID={{%PROLIFIC_PID%}}&studyID={{%STUDY_ID%}}&sessionID={{%SESSION_ID%}}&platform=prolific,6304c53dc989c247e1dd801c,APPROVED,CU2SMWI9,2022-08-23T12:17:05.562000Z,2022-08-23 12:17:05.562000 00:00,2022-08-23T12:52:13.660000Z,2022-08-23 12:52:13.660000 00:00,True,2108.0,30000.0,0.0,629288376055ad7fb05bbf77,71.245.167.195,38-47,white,male
62a884ef8159289c6fa21dee,62e3a5aec0202351838e8e0a,6303790e0569ab25a565c4ef,2022-08-22T12:39:42.817000Z,2022-08-22 12:39:42.817000 00:00,2022-08-22T12:40:37.509000Z,2022-08-22 12:40:37.509000 00:00,Multidimensional Misinformation Assessment,FakeNewsMultidimensional_V4-Prolific-1,CU2SMWI9,code,url_parameters,COMPLETED,SINGLE,63037912a6bfc71621ed0d33,33913,123351,354,200,201,80397.99,0.0,0.333333,0.25,0.0,0.0,1.0,,GBP,300.0,655.34,655.34,True,False,False,67.0,27.0,20.0,67.0,False,False,None,desktop,,https://crowdsourcing-deploy-us.s3.us-east-2.amazonaws.com/FakeNewsMultidimensional/V4-Prolific-1/index.html?workerID={{%PROLIFIC_PID%}}&studyID={{%STUDY_ID%}}&sessionID={{%SESSION_ID%}}&platform=prolific,6304c628b8294f2e6f81be7d,APPROVED,CU2SMWI9,2022-08-23T12:20:56.467000Z,2022-08-23 12:20:56.467000 00:00,2022-08-23T12:43:42.835000Z,2022-08-23 12:43:42.835000 00:00,True,1366.0,30000.0,0.0,60bd28cc95ab27d4f4f6ada3,71.225.79.105,48-57,white,male
62a884ef8159289c6fa21dee,62e3a5aec0202351838e8e0a,6303790e0569ab25a565c4ef,2022-08-22T12:39:42.817000Z,2022-08-22 12:39:42.817000 00:00,2022-08-22T12:40:37.509000Z,2022-08-22 12:40:37.509000 00:00,Multidimensional Misinformation Assessment,FakeNewsMultidimensional_V4-Prolific-1,CU2SMWI9,code,url_parameters,COMPLETED,SINGLE,63037912a6bfc71621ed0d33,33913,123351,354,200,201,80397.99,0.0,0.333333,0.25,0.0,0.0,1.0,,GBP,300.0,655.34,655.34,True,False,False,67.0,27.0,20.0,67.0,False,False,None,desktop,,https://crowdsourcing-deploy-us.s3.us-east-2.amazonaws.com/FakeNewsMultidimensional/V4-Prolific-1/index.html?workerID={{%PROLIFIC_PID%}}&studyID={{%STUDY_ID%}}&sessionID={{%SESSION_ID%}}&platform=prolific,6304c6663e9dbc36e6ad58f6,APPROVED,CU2SMWI9,2022-08-23T12:22:45.626000Z,2022-08-23 12:22:45.626000 00:00,2022-08-23T12:59:13.147000Z,2022-08-23 12:59:13.147000 00:00,True,2187.0,30000.0,0.0,615dbf532dce1f14ef1b3ddc,104.186.36.122,38-47,white,male
62a884ef8159289c6fa21dee,62e3a5aec0202351838e8e0a,6303790e0569ab25a565c4ef,2022-08-22T12:39:42.817000Z,2022-08-22 12:39:42.817000 00:00,2022-08-22T12:40:37.509000Z,2022-08-22 12:40:37.509000 00:00,Multidimensional Misinformation Assessment,FakeNewsMultidimensional_V4-Prolific-1,CU2SMWI9,code,url_parameters,COMPLETED,SINGLE,63037912a6bfc71621ed0d33,33913,123351,354,200,201,80397.99,0.0,0.333333,0.25,0.0,0.0,1.0,,GBP,300.0,655.34,655.34,True,False,False,67.0,27.0,20.0,67.0,False,False,None,desktop,,https://crowdsourcing-deploy-us.s3.us-east-2.amazonaws.com/FakeNewsMultidimensional/V4-Prolific-1/index.html?workerID={{%PROLIFIC_PID%}}&studyID={{%STUDY_ID%}}&sessionID={{%SESSION_ID%}}&platform=prolific,6304c96c00b3ac0e1881be74,APPROVED,CU2SMWI9,2022-08-23T12:34:55.712000Z,2022-08-23 12:34:55.712000 00:00,2022-08-23T12:58:42.511000Z,2022-08-23 12:58:42.511000 00:00,True,1426.0,30000.0,0.0,6266a87a7adacd7a91cabc93,172.5.51.92,48-57,white,female
62a884ef8159289c6fa21dee,62e3a5aec0202351838e8e0a,6303790e0569ab25a565c4ef,2022-08-22T12:39:42.817000Z,2022-08-22 12:39:42.817000 00:00,2022-08-22T12:40:37.509000Z,2022-08-22 12:40:37.509000 00:00,Multidimensional Misinformation Assessment,FakeNewsMultidimensional_V4-Prolific-1,CU2SMWI9,code,url_parameters,COMPLETED,SINGLE,63037912a6bfc71621ed0d33,33913,123351,354,200,201,80397.99,0.0,0.333333,0.25,0.0,0.0,1.0,,GBP,300.0,655.34,655.34,True,False,False,67.0,27.0,20.0,67.0,False,False,None,desktop,,https://crowdsourcing-deploy-us.s3.us-east-2.amazonaws.com/FakeNewsMultidimensional/V4-Prolific-1/index.html?workerID={{%PROLIFIC_PID%}}&studyID={{%STUDY_ID%}}&sessionID={{%SESSION_ID%}}&platform=prolific,6304cbd8998338f90b5e3354,TIMED-OUT,,2022-08-23T12:45:20.602000Z,2022-08-23 12:45:20.602000 00:00,,,False,,30000.0,0.0,6290ecde88d58cd1e5ce00e7,67.141.136.21,18-27,black,male
62a884ef8159289c6fa21dee,62e3a5aec0202351838e8e0a,6303790e0569ab25a565c4ef,2022-08-22T12:39:42.817000Z,2022-08-22 12:39:42.817000 00:00,2022-08-22T12:40:37.509000Z,2022-08-22 12:40:37.509000 00:00,Multidimensional Misinformation Assessment,FakeNewsMultidimensional_V4-Prolific-1,CU2SMWI9,code,url_parameters,COMPLETED,SINGLE,63037912a6bfc71621ed0d33,33913,123351,354,200,201,80397.99,0.0,0.333333,0.25,0.0,0.0,1.0,,GBP,300.0,655.34,655.34,True,False,False,67.0,27.0,20.0,67.0,False,False,None,desktop,,https://crowdsourcing-deploy-us.s3.us-east-2.amazonaws.com/FakeNewsMultidimensional/V4-Prolific-1/index.html?workerID={{%PROLIFIC_PID%}}&studyID={{%STUDY_ID%}}&sessionID={{%SESSION_ID%}}&platform=prolific,6304cd472e531e3039015c9d,RETURNED,,2022-08-23T12:51:28.772000Z,2022-08-23 12:51:28.772000 00:00,,,False,,30000.0,0.0,55d35447da14d7000e95318f,76.86.236.35,28-37,white,male
62a884ef8159289c6fa21dee,62e3a5aec0202351838e8e0a,6303790e0569ab25a565c4ef,2022-08-22T12:39:42.817000Z,2022-08-22 12:39:42.817000 00:00,2022-08-22T12:40:37.509000Z,2022-08-22 12:40:37.509000 00:00,Multidimensional Misinformation Assessment,FakeNewsMultidimensional_V4-Prolific-1,CU2SMWI9,code,url_parameters,COMPLETED,SINGLE,63037912a6bfc71621ed0d33,33913,123351,354,200,201,80397.99,0.0,0.333333,0.25,0.0,0.0,1.0,,GBP,300.0,655.34,655.34,True,False,False,67.0,27.0,20.0,67.0,False,False,None,desktop,,https://crowdsourcing-deploy-us.s3.us-east-2.amazonaws.com/FakeNewsMultidimensional/V4-Prolific-1/index.html?workerID={{%PROLIFIC_PID%}}&studyID={{%STUDY_ID%}}&sessionID={{%SESSION_ID%}}&platform=prolific,6304cd5649fa5ce9897e90c7,APPROVED,CU2SMWI9,2022-08-23T12:56:47.872000Z,2022-08-23 12:56:47.872000 00:00,2022-08-23T13:30:27.623000Z,2022-08-23 13:30:27.623000 00:00,True,2019.0,30000.0,0.0,61151fdceebe67102a0983ad,47.35.198.29,38-47,white,female
62a884ef8159289c6fa21dee,62e3a5aec0202351838e8e0a,6303790e0569ab25a565c4ef,2022-08-22T12:39:42.817000Z,2022-08-22 12:39:42.817000 00:00,2022-08-22T12:40:37.509000Z,2022-08-22 12:40:37.509000 00:00,Multidimensional Misinformation Assessment,FakeNewsMultidimensional_V4-Prolific-1,CU2SMWI9,code,url_parameters,COMPLETED,SINGLE,63037912a6bfc71621ed0d33,33913,123351,354,200,201,80397.99,0.0,0.333333,0.25,0.0,0.0,1.0,,GBP,300.0,655.34,655.34,True,False,False,67.0,27.0,20.0,67.0,False,False,None,desktop,,https://crowdsourcing-deploy-us.s3.us-east-2.amazonaws.com/FakeNewsMultidimensional/V4-Prolific-1/index.html?workerID={{%PROLIFIC_PID%}}&studyID={{%STUDY_ID%}}&sessionID={{%SESSION_ID%}}&platform=prolific,6304cd5841e8f6183062e502,APPROVED,CU2SMWI9,2022-08-23T12:52:20.021000Z,2022-08-23 12:52:20.021000 00:00,2022-08-23T13:19:49.565000Z,2022-08-23 13:19:49.565000 00:00,True,1649.0,30000.0,0.0,5e7a6846f0f631000a4e2b9d,69.138.118.93,48-57,white,male
62a884ef8159289c6fa21dee,62e3a5aec0202351838e8e0a,6303790e0569ab25a565c4ef,2022-08-22T12:39:42.817000Z,2022-08-22 12:39:42.817000 00:00,2022-08-22T12:40:37.509000Z,2022-08-22 12:40:37.509000 00:00,Multidimensional Misinformation Assessment,FakeNewsMultidimensional_V4-Prolific-1,CU2SMWI9,code,url_parameters,COMPLETED,SINGLE,63037912a6bfc71621ed0d33,33913,123351,354,200,201,80397.99,0.0,0.333333,0.25,0.0,0.0,1.0,,GBP,300.0,655.34,655.34,True,False,False,67.0,27.0,20.0,67.0,False,False,None,desktop,,https://crowdsourcing-deploy-us.s3.us-east-2.amazonaws.com/FakeNewsMultidimensional/V4-Prolific-1/index.html?workerID={{%PROLIFIC_PID%}}&studyID={{%STUDY_ID%}}&sessionID={{%SESSION_ID%}}&platform=prolific,6304cd5d417b3853897e90d3,RETURNED,,2022-08-23T12:51:41.201000Z,2022-08-23 12:51:41.201000 00:00,,,False,,30000.0,0.0,5dfd077e3690bd03bfa91d48,198.28.163.23,48-57,white,male
62a884ef8159289c6fa21dee,62e3a5aec0202351838e8e0a,6303790e0569ab25a565c4ef,2022-08-22T12:39:42.817000Z,2022-08-22 12:39:42.817000 00:00,2022-08-22T12:40:37.509000Z,2022-08-22 12:40:37.509000 00:00,Multidimensional Misinformation Assessment,FakeNewsMultidimensional_V4-Prolific-1,CU2SMWI9,code,url_parameters,COMPLETED,SINGLE,63037912a6bfc71621ed0d33,33913,123351,354,200,201,80397.99,0.0,0.333333,0.25,0.0,0.0,1.0,,GBP,300.0,655.34,655.34,True,False,False,67.0,27.0,20.0,67.0,False,False,None,desktop,,https://crowdsourcing-deploy-us.s3.us-east-2.amazonaws.com/FakeNewsMultidimensional/V4-Prolific-1/index.html?workerID={{%PROLIFIC_PID%}}&studyID={{%STUDY_ID%}}&sessionID={{%SESSION_ID%}}&platform=prolific,6304cd662a360881bce5b336,RETURNED,,2022-08-23T12:51:54.467000Z,2022-08-23 12:51:54.467000 00:00,,,False,,30000.0,0.0,5e121701dc79bd8a1a22ca99,71.223.84.104,48-57,white,female
62a884ef8159289c6fa21dee,62e3a5aec0202351838e8e0a,6303790e0569ab25a565c4ef,2022-08-22T12:39:42.817000Z,2022-08-22 12:39:42.817000 00:00,2022-08-22T12:40:37.509000Z,2022-08-22 12:40:37.509000 00:00,Multidimensional Misinformation Assessment,FakeNewsMultidimensional_V4-Prolific-1,CU2SMWI9,code,url_parameters,COMPLETED,SINGLE,63037912a6bfc71621ed0d33,33913,123351,354,200,201,80397.99,0.0,0.333333,0.25,0.0,0.0,1.0,,GBP,300.0,655.34,655.34,True,False,False,67.0,27.0,20.0,67.0,False,False,None,desktop,,https://crowdsourcing-deploy-us.s3.us-east-2.amazonaws.com/FakeNewsMultidimensional/V4-Prolific-1/index.html?workerID={{%PROLIFIC_PID%}}&studyID={{%STUDY_ID%}}&sessionID={{%SESSION_ID%}}&platform=prolific,6304cd6d7780466d6245101f,APPROVED,CU2SMWI9,2022-08-23T12:57:02.248000Z,2022-08-23 12:57:02.248000 00:00,2022-08-23T13:23:57.550000Z,2022-08-23 13:23:57.550000 00:00,True,1615.0,30000.0,0.0,5e7027c5a2522d000bddb8f3,24.185.131.249,28-37,white,male
62a884ef8159289c6fa21dee,62e3a5aec0202351838e8e0a,6303790e0569ab25a565c4ef,2022-08-22T12:39:42.817000Z,2022-08-22 12:39:42.817000 00:00,2022-08-22T12:40:37.509000Z,2022-08-22 12:40:37.509000 00:00,Multidimensional Misinformation Assessment,FakeNewsMultidimensional_V4-Prolific-1,CU2SMWI9,code,url_parameters,COMPLETED,SINGLE,63037912a6bfc71621ed0d33,33913,123351,354,200,201,80397.99,0.0,0.333333,0.25,0.0,0.0,1.0,,GBP,300.0,655.34,655.34,True,False,False,67.0,27.0,20.0,67.0,False,False,None,desktop,,https://crowdsourcing-deploy-us.s3.us-east-2.amazonaws.com/FakeNewsMultidimensional/V4-Prolific-1/index.html?workerID={{%PROLIFIC_PID%}}&studyID={{%STUDY_ID%}}&sessionID={{%SESSION_ID%}}&platform=prolific,6304cd740d11f114dd740bb9,RETURNED,,2022-08-23T12:52:56.042000Z,2022-08-23 12:52:56.042000 00:00,,,False,,30000.0,0.0,5c7135f1bd8e00000172fdf5,74.96.87.106,38-47,white,male
62a884ef8159289c6fa21dee,62e3a5aec0202351838e8e0a,6303790e0569ab25a565c4ef,2022-08-22T12:39:42.817000Z,2022-08-22 12:39:42.817000 00:00,2022-08-22T12:40:37.509000Z,2022-08-22 12:40:37.509000 00:00,Multidimensional Misinformation Assessment,FakeNewsMultidimensional_V4-Prolific-1,CU2SMWI9,code,url_parameters,COMPLETED,SINGLE,63037912a6bfc71621ed0d33,33913,123351,354,200,201,80397.99,0.0,0.333333,0.25,0.0,0.0,1.0,,GBP,300.0,655.34,655.34,True,False,False,67.0,27.0,20.0,67.0,False,False,None,desktop,,https://crowdsourcing-deploy-us.s3.us-east-2.amazonaws.com/FakeNewsMultidimensional/V4-Prolific-1/index.html?workerID={{%PROLIFIC_PID%}}&studyID={{%STUDY_ID%}}&sessionID={{%SESSION_ID%}}&platform=prolific,6304cd76f84f6c3d6fbf611a,APPROVED,CU2SMWI9,2022-08-23T12:52:09.743000Z,2022-08-23 12:52:09.743000 00:00,2022-08-23T13:06:20.856000Z,2022-08-23 13:06:20.856000 00:00,True,851.0,30000.0,0.0,611c18741383827821a91823,73.253.54.173,18-27,white,female
62a884ef8159289c6fa21dee,62e3a5aec0202351838e8e0a,6303790e0569ab25a565c4ef,2022-08-22T12:39:42.817000Z,2022-08-22 12:39:42.817000 00:00,2022-08-22T12:40:37.509000Z,2022-08-22 12:40:37.509000 00:00,Multidimensional Misinformation Assessment,FakeNewsMultidimensional_V4-Prolific-1,CU2SMWI9,code,url_parameters,COMPLETED,SINGLE,63037912a6bfc71621ed0d33,33913,123351,354,200,201,80397.99,0.0,0.333333,0.25,0.0,0.0,1.0,,GBP,300.0,655.34,655.34,True,False,False,67.0,27.0,20.0,67.0,False,False,None,desktop,,https://crowdsourcing-deploy-us.s3.us-east-2.amazonaws.com/FakeNewsMultidimensional/V4-Prolific-1/index.html?workerID={{%PROLIFIC_PID%}}&studyID={{%STUDY_ID%}}&sessionID={{%SESSION_ID%}}&platform=prolific,6304cd79998adc88813b10bc,APPROVED,CU2SMWI9,2022-08-23T12:52:23.851000Z,2022-08-23 12:52:23.851000 00:00,2022-08-23T13:13:01.893000Z,2022-08-23 13:13:01.893000 00:00,True,1238.0,30000.0,0.0,5f4f12010c816616c12ab29d,108.234.23.100,28-37,white,male
62a884ef8159289c6fa21dee,62e3a5aec0202351838e8e0a,6303790e0569ab25a565c4ef,2022-08-22T12:39:42.817000Z,2022-08-22 12:39:42.817000 00:00,2022-08-22T12:40:37.509000Z,2022-08-22 12:40:37.509000 00:00,Multidimensional Misinformation Assessment,FakeNewsMultidimensional_V4-Prolific-1,CU2SMWI9,code,url_parameters,COMPLETED,SINGLE,63037912a6bfc71621ed0d33,33913,123351,354,200,201,80397.99,0.0,0.333333,0.25,0.0,0.0,1.0,,GBP,300.0,655.34,655.34,True,False,False,67.0,27.0,20.0,67.0,False,False,None,desktop,,https://crowdsourcing-deploy-us.s3.us-east-2.amazonaws.com/FakeNewsMultidimensional/V4-Prolific-1/index.html?workerID={{%PROLIFIC_PID%}}&studyID={{%STUDY_ID%}}&sessionID={{%SESSION_ID%}}&platform=prolific,6304cd79e7d7efaffc89ea20,APPROVED,CU2SMWI9,2022-08-23T12:52:12.426000Z,2022-08-23 12:52:12.426000 00:00,2022-08-23T13:13:10.744000Z,2022-08-23 13:13:10.744000 00:00,True,1258.0,30000.0,0.0,5c8541b79c5a3000016b2597,12.90.46.74,48-57,white,male
62a884ef8159289c6fa21dee,62e3a5aec0202351838e8e0a,6303790e0569ab25a565c4ef,2022-08-22T12:39:42.817000Z,2022-08-22 12:39:42.817000 00:00,2022-08-22T12:40:37.509000Z,2022-08-22 12:40:37.509000 00:00,Multidimensional Misinformation Assessment,FakeNewsMultidimensional_V4-Prolific-1,CU2SMWI9,code,url_parameters,COMPLETED,SINGLE,63037912a6bfc71621ed0d33,33913,123351,354,200,201,80397.99,0.0,0.333333,0.25,0.0,0.0,1.0,,GBP,300.0,655.34,655.34,True,False,False,67.0,27.0,20.0,67.0,False,False,None,desktop,,https://crowdsourcing-deploy-us.s3.us-east-2.amazonaws.com/FakeNewsMultidimensional/V4-Prolific-1/index.html?workerID={{%PROLIFIC_PID%}}&studyID={{%STUDY_ID%}}&sessionID={{%SESSION_ID%}}&platform=prolific,6304cd8041e8f6183062e507,APPROVED,CU2SMWI9,2022-08-23T12:52:20.715000Z,2022-08-23 12:52:20.715000 00:00,2022-08-23T13:33:56.943000Z,2022-08-23 13:33:56.943000 00:00,True,2496.0,30000.0,0.0,5c8eb16ed169ac0001c27629,99.62.191.38,58-150,white,female
62a884ef8159289c6fa21dee,62e3a5aec0202351838e8e0a,6303790e0569ab25a565c4ef,2022-08-22T12:39:42.817000Z,2022-08-22 12:39:42.817000 00:00,2022-08-22T12:40:37.509000Z,2022-08-22 12:40:37.509000 00:00,Multidimensional Misinformation Assessment,FakeNewsMultidimensional_V4-Prolific-1,CU2SMWI9,code,url_parameters,COMPLETED,SINGLE,63037912a6bfc71621ed0d33,33913,123351,354,200,201,80397.99,0.0,0.333333,0.25,0.0,0.0,1.0,,GBP,300.0,655.34,655.34,True,False,False,67.0,27.0,20.0,67.0,False,False,None,desktop,,https://crowdsourcing-deploy-us.s3.us-east-2.amazonaws.com/FakeNewsMultidimensional/V4-Prolific-1/index.html?workerID={{%PROLIFIC_PID%}}&studyID={{%STUDY_ID%}}&sessionID={{%SESSION_ID%}}&platform=prolific,6304cd84cacff334985127be,APPROVED,CU2SMWI9,2022-08-23T12:52:20.713000Z,2022-08-23 12:52:20.713000 00:00,2022-08-23T13:13:12.102000Z,2022-08-23 13:13:12.102000 00:00,True,1251.0,30000.0,0.0,6294bc3eec2ddf53f2dc9316,69.132.62.149,28-37,white,male
62a884ef8159289c6fa21dee,62e3a5aec0202351838e8e0a,6303790e0569ab25a565c4ef,2022-08-22T12:39:42.817000Z,2022-08-22 12:39:42.817000 00:00,2022-08-22T12:40:37.509000Z,2022-08-22 12:40:37.509000 00:00,Multidimensional Misinformation Assessment,FakeNewsMultidimensional_V4-Prolific-1,CU2SMWI9,code,url_parameters,COMPLETED,SINGLE,63037912a6bfc71621ed0d33,33913,123351,354,200,201,80397.99,0.0,0.333333,0.25,0.0,0.0,1.0,,GBP,300.0,655.34,655.34,True,False,False,67.0,27.0,20.0,67.0,False,False,None,desktop,,https://crowdsourcing-deploy-us.s3.us-east-2.amazonaws.com/FakeNewsMultidimensional/V4-Prolific-1/index.html?workerID={{%PROLIFIC_PID%}}&studyID={{%STUDY_ID%}}&sessionID={{%SESSION_ID%}}&platform=prolific,6304cda6b4d4a76e2a2d4cd7,APPROVED,CU2SMWI9,2022-08-23T12:52:56.478000Z,2022-08-23 12:52:56.478000 00:00,2022-08-23T13:11:39.201000Z,2022-08-23 13:11:39.201000 00:00,True,1122.0,30000.0,0.0,5db4ef4a2986a3000be1f886,71.246.7.63,48-57,white,female
62a884ef8159289c6fa21dee,62e3a5aec0202351838e8e0a,6303790e0569ab25a565c4ef,2022-08-22T12:39:42.817000Z,2022-08-22 12:39:42.817000 00:00,2022-08-22T12:40:37.509000Z,2022-08-22 12:40:37.509000 00:00,Multidimensional Misinformation Assessment,FakeNewsMultidimensional_V4-Prolific-1,CU2SMWI9,code,url_parameters,COMPLETED,SINGLE,63037912a6bfc71621ed0d33,33913,123351,354,200,201,80397.99,0.0,0.333333,0.25,0.0,0.0,1.0,,GBP,300.0,655.34,655.34,True,False,False,67.0,27.0,20.0,67.0,False,False,None,desktop,,https://crowdsourcing-deploy-us.s3.us-east-2.amazonaws.com/FakeNewsMultidimensional/V4-Prolific-1/index.html?workerID={{%PROLIFIC_PID%}}&studyID={{%STUDY_ID%}}&sessionID={{%SESSION_ID%}}&platform=prolific,6304cdacf9c962ab58e89274,APPROVED,CU2SMWI9,2022-08-23T12:53:53.571000Z,2022-08-23 12:53:53.571000 00:00,2022-08-23T13:16:59.571000Z,2022-08-23 13:16:59.571000 00:00,True,1386.0,30000.0,0.0,629e3b29a4c6a6994feefef8,73.218.130.86,28-37,white,male
62a884ef8159289c6fa21dee,62e3a5aec0202351838e8e0a,6303790e0569ab25a565c4ef,2022-08-22T12:39:42.817000Z,2022-08-22 12:39:42.817000 00:00,2022-08-22T12:40:37.509000Z,2022-08-22 12:40:37.509000 00:00,Multidimensional Misinformation Assessment,FakeNewsMultidimensional_V4-Prolific-1,CU2SMWI9,code,url_parameters,COMPLETED,SINGLE,63037912a6bfc71621ed0d33,33913,123351,354,200,201,80397.99,0.0,0.333333,0.25,0.0,0.0,1.0,,GBP,300.0,655.34,655.34,True,False,False,67.0,27.0,20.0,67.0,False,False,None,desktop,,https://crowdsourcing-deploy-us.s3.us-east-2.amazonaws.com/FakeNewsMultidimensional/V4-Prolific-1/index.html?workerID={{%PROLIFIC_PID%}}&studyID={{%STUDY_ID%}}&sessionID={{%SESSION_ID%}}&platform=prolific,6304cdaf82d9575a9970fef4,RETURNED,,2022-08-23T12:53:09.263000Z,2022-08-23 12:53:09.263000 00:00,,,False,,30000.0,0.0,61632b52ab37a7fde834300f,99.99.198.84,38-47,black,male
62a884ef8159289c6fa21dee,62e3a5aec0202351838e8e0a,6303790e0569ab25a565c4ef,2022-08-22T12:39:42.817000Z,2022-08-22 12:39:42.817000 00:00,2022-08-22T12:40:37.509000Z,2022-08-22 12:40:37.509000 00:00,Multidimensional Misinformation Assessment,FakeNewsMultidimensional_V4-Prolific-1,CU2SMWI9,code,url_parameters,COMPLETED,SINGLE,63037912a6bfc71621ed0d33,33913,123351,354,200,201,80397.99,0.0,0.333333,0.25,0.0,0.0,1.0,,GBP,300.0,655.34,655.34,True,False,False,67.0,27.0,20.0,67.0,False,False,None,desktop,,https://crowdsourcing-deploy-us.s3.us-east-2.amazonaws.com/FakeNewsMultidimensional/V4-Prolific-1/index.html?workerID={{%PROLIFIC_PID%}}&studyID={{%STUDY_ID%}}&sessionID={{%SESSION_ID%}}&platform=prolific,6304cdbec5ed538d4be0fe24,RETURNED,,2022-08-23T12:53:18.123000Z,2022-08-23 12:53:18.123000 00:00,,,False,,30000.0,0.0,59d8ae913e5ea00001e1d05f,67.140.253.18,28-37,white,male
